772/1000: #.?.???????# 1,1,2,2 -> 7 | 61 | 40366
773/1000: .?..?#?????? 1,5 -> 3 | 22 | 8676
774/1000: .?????###??#?#?#?. 1,12 -> 5 | 35 | 12005
775/1000: ??#?????#???#???? 2,1,5,1 -> 18 | 699 | 40934660
776/1000: .?#???.???#? 4,3 -> 4 | 24 | 5184
777/1000: ???.???????#?#?#??? 2,6,5,2 -> 2 | 6 | 162
778/1000: ??.?#?#????#?##??.? 6,6 -> 3 | 9 | 243
779/1000: .????.???? 2,2,1 -> 3 | 40 | 94814
780/1000: .?????????. 1,4 -> 10 | 184 | 1146228
781/1000: ??#.??#?#?? 2,6 -> 2 | 6 | 162
782/1000: ??#?.?#.?... 2,1 -> 2 | 4 | 32
783/1000: ?#???.??.?#????. 3,6 -> 2 | 6 | 162
784/1000: .?????????????????. 1,10 -> 21 | 769 | 37761346
785/1000: ##??..???#??? 3,1,2 -> 4 | 34 | 20880
786/1000: ???????.#.?. 6,1,1 -> 2 | 10 | 1250
787/1000: ?.????.?????#????. 3,1,3 -> 22 | 660 | 17820000
788/1000: ??##?????.??.#?..? 8,1 -> 2 | 8 | 512
789/1000: ####?##???.#? 7,1,2 -> 2 | 4 | 32
790/1000: .??###?#?.?? 5,1 -> 3 | 14 | 1422
791/1000: ????#???#? 1,3,1 -> 6 | 62 | 68408
792/1000: ..?#???#?? 2,3 -> 5 | 25 | 3125
793/1000: .??##?#..?.#? 1,2,1,1 -> 1 | 3 | 81
794/1000: ?.?????#?? 2,2 -> 5 | 54 | 68024
795/1000: .??.?#??#????? 2,8 -> 2 | 8 | 512
796/1000: ???..??.????#?? 1,1,6 -> 14 | 416 | 10914132
797/1000: ##??#???..? 2,3 -> 2 | 4 | 32
798/1000: .??????????????#???? 1,1,1,10 -> 35 | 3635 | 4072053991
799/1000: ???#.##.?..?###? 4,2,1,4 -> 2 | 4 | 32
800/1000: ??.?.?#?.??. 1,1,1,1 -> 4 | 52 | 114244
801/1000: ???#?#???.?#.? 4,4,1,1 -> 1 | 1 | 1
802/1000: ?.??##.??????? 1,4,1,3 -> 6 | 60 | 60000
803/1000: ??.##?????#?. 1,2,5 -> 4 | 24 | 5184
804/1000: ??#?.#?#?#??#?#? 3,10 -> 2 | 4 | 32
805/1000: ?????????#?#????? 11,1 -> 10 | 221 | 2385443
806/1000: #.#??.###??#??????? 1,3,6,3,1 -> 3 | 9 | 243
807/1000: ???###?.?????????.? 6,2,4 -> 12 | 144 | 248832
808/1000: ???#?#?#?.????#??? 6,5 -> 8 | 80 | 80000
809/1000: ?#??#?##?##??? 10,1 -> 2 | 6 | 162
810/1000: ????.???#####?. 1,8 -> 8 | 80 | 80000
811/1000: ??#???#??#? 4,1,1 -> 2 | 6 | 162
812/1000: ??????#???#????#?#?# 6,4,6 -> 3 | 27 | 19683
813/1000: ?????#??.?#????#??. 4,1,1,2,2,1 -> 3 | 18 | 3888
814/1000: ????#???.?.?#. 6,2 -> 3 | 12 | 768
815/1000: #???#???????. 1,8 -> 3 | 11 | 542
816/1000: ??..?.#?#??.#??????. 4,5 -> 1 | 1 | 1
817/1000: .?##?#???###?.?#???? 4,6,5 -> 2 | 4 | 32
818/1000: ????????.?..#? 2,1,1,2 -> 25 | 874 | 37344418
819/1000: #???????... 1,4 -> 3 | 11 | 542
820/1000: ????#?#????. 1,1,1,5 -> 1 | 3 | 81
821/1000: ???##?#??.?? 3,1 -> 1 | 1 | 1
822/1000: ?##????.#?????#.#? 6,3,1,1,1 -> 2 | 8 | 512
823/1000: ????..????. 4,3 -> 2 | 8 | 512
824/1000: ??#?#???#??? 4,4 -> 5 | 25 | 3125
825/1000: ?.#??#.???. 4,1 -> 3 | 15 | 1875
826/1000: .#.?#??#??#??????? 1,2,1,1,4,1 -> 2 | 12 | 2592
827/1000: ???????????#??? 2,4,2 -> 22 | 1499 | 474174820
828/1000: ??????#???.???????# 1,1,3,1,5 -> 25 | 1380 | 232111319
829/1000: ???????.???###.###. 5,1,3,3 -> 7 | 77 | 102487
830/1000: ?#.????.#??????#? 1,3,8 -> 2 | 4 | 32
831/1000: ?.?.?#??.### 1,3,3 -> 4 | 16 | 1024
832/1000: ???????#??###???#?# 2,9,1,3 -> 2 | 4 | 32
833/1000: ?#??..?#??. 1,3 -> 2 | 4 | 32
834/1000: ?.##?#?????#???? 7,2 -> 2 | 4 | 32
835/1000: #???????#????#?.???. 1,13,1 -> 3 | 10 | 370
836/1000: ?????#???????.. 3,1,5 -> 4 | 28 | 9604
837/1000: .?#.??##.#?#??????? 2,3,1,1,1,2 -> 6 | 60 | 60000
838/1000: .?#?????#?#???? 9,3 -> 1 | 2 | 16
839/1000: ?...????.??.?? 1,2 -> 16 | 728 | 68574961
840/1000: ..??.##?.#? 2,1 -> 1 | 1 | 1
841/1000: ??#?.??...?? 3,1,2 -> 4 | 24 | 5184
842/1000: ?.????.???????? 1,1,5 -> 43 | 4126 | 3645117462
843/1000: #?#??#?#????.? 1,10 -> 1 | 2 | 16
844/1000: ???###??#?????????? 1,10,4 -> 7 | 105 | 354375
845/1000: .???.###??????????? 2,3,4,3 -> 12 | 266 | 2897228
846/1000: ????#????.. 1,5 -> 6 | 65 | 82641
847/1000: ?#?.?.??????##??? 1,1,3,4 -> 7 | 137 | 1027041
848/1000: ?#..????#???.? 1,7 -> 2 | 4 | 32
849/1000: ??#?.?##?#. 4,5 -> 1 | 2 | 16
850/1000: .??###?#.?.?#??? 6,5 -> 1 | 2 | 16
851/1000: ?.##?#.????.???.. 4,3,2 -> 4 | 28 | 9604
852/1000: .#??#..?.??#??# 4,1,3,1 -> 2 | 4 | 32
853/1000: .#??????#??????? 11,1,1 -> 1 | 3 | 81
854/1000: ?#???#.?.#.????#?# 3,1,1,1,5,1 -> 2 | 4 | 32
855/1000: .???#???#?..?#?.?? 3,2,3 -> 5 | 25 | 3125
856/1000: #??????????? 3,1,1,3 -> 4 | 26 | 7140
857/1000: ???#?#???? 1,4,1 -> 7 | 83 | 138362
858/1000: ??#..??#??##?#. 2,2,4 -> 2 | 4 | 32
859/1000: ??##.??.?##..#??. 3,3,1,1 -> 1 | 2 | 16
860/1000: ??????##?? 1,4 -> 12 | 174 | 530460
861/1000: ?.#?.??##????#?????? 2,7,1,2 -> 7 | 112 | 458752
862/1000: ??#???..#??.?#?????? 4,1,1,5,1 -> 12 | 261 | 2685457
863/1000: ??#??????? 1,5,1 -> 2 | 9 | 820
864/1000: #???..?.?##????. 1,1,1,4,1 -> 6 | 36 | 7776
865/1000: ??#???????###??#? 6,3,1 -> 3 | 12 | 768
866/1000: .????????##??#?#?? 1,1,8,1,1 -> 3 | 18 | 3888
867/1000: ?????.#?.?# 3,1,2 -> 3 | 17 | 3093
868/1000: ??????.#?. 1,1,2 -> 10 | 181 | 1073283
869/1000: ??#?##????. 4,1 -> 3 | 16 | 2427
870/1000: ??#??##.?##?.? 5,3 -> 2 | 4 | 32
871/1000: ???????#?????#### 1,2,1,5 -> 22 | 1012 | 98504032
872/1000: ?#????#????.????# 9,1,1 -> 7 | 80 | 119416
873/1000: ???.?????? 1,2,3 -> 3 | 31 | 34204
874/1000: ??????.??# 2,1,2 -> 6 | 69 | 104940
875/1000: #?##????.?##?#?#? 4,7 -> 2 | 4 | 32
876/1000: .???##?#?##?#?.? 1,9 -> 2 | 8 | 512
877/1000: ??????????#??#?? 2,6 -> 21 | 567 | 11160261
878/1000: ??#??#???.#????#? 1,4,1,3 -> 6 | 58 | 52391
879/1000: ..???##??????.#??? 1,5,2 -> 3 | 49 | 213511
880/1000: ?.????#???????#?## 9,5 -> 2 | 10 | 1250
881/1000: ??#??##?#?.??##?.?. 3,5,5,1 -> 3 | 12 | 768
882/1000: .??.????##? 2,2,4 -> 1 | 3 | 81
883/1000: .?..?#?#?.?..??#?.? 5,3 -> 2 | 4 | 32
884/1000: ??#?.??.?????????? 2,8 -> 6 | 66 | 87846
885/1000: ????#?????? 4,1 -> 14 | 336 | 4644864
886/1000: ??.???.??.?????#??? 1,1,1,6 -> 115 | 30592 | 575887910175
887/1000: .???#??#?.??.??# 4,2,1,1 -> 10 | 108 | 136048
888/1000: ??..#.?#?.??#???#??? 1,1,2,1,7 -> 4 | 32 | 16384
889/1000: .##???.????.??.. 2,2,3,1 -> 4 | 24 | 5184
890/1000: ?????.??#?????????.. 4,4,3 -> 24 | 864 | 40310784
891/1000: ..#?????#?????? 1,6 -> 5 | 25 | 3125
892/1000: ????.??###?#???##?? 1,6,3 -> 18 | 432 | 5971968
893/1000: ..?##???.? 3,1 -> 5 | 35 | 12005
894/1000: ??#.#?????.????? 2,4,1,2,1 -> 3 | 21 | 7203
895/1000: ?.???????.#?..??? 1,1,4,1,1 -> 9 | 207 | 2518569
896/1000: #??????????? 1,1,5,1 -> 4 | 16 | 1024
897/1000: #??#.?.#??#.??? 1,1,1,4,3 -> 1 | 1 | 1
898/1000: .?????.?.?##.?####? 1,1,1,3,5 -> 14 | 350 | 5468750
899/1000: ??.?????..??? 3,2 -> 6 | 114 | 781926
900/1000: ?.??##????.?.?.?. 6,1 -> 10 | 169 | 815730
901/1000: ??????..?.?????? 1,4,1,1,1 -> 14 | 670 | 73437029
902/1000: ?.???##?..???#.?? 1,1,3,4,2 -> 3 | 9 | 243
903/1000: .?????.#????? 5,5 -> 1 | 1 | 1
904/1000: ?#.???.??.? 2,1,1 -> 12 | 222 | 1405620
905/1000: .?????#????.? 3,1,1 -> 15 | 612 | 41565394
906/1000: .???#??#?????#????# 11,1,1 -> 4 | 24 | 5184
907/1000: ?#??.?#???.???#?#? 1,3,6 -> 4 | 24 | 5184
908/1000: #??#??#??#???..??##? 10,1,1,3 -> 2 | 4 | 32
909/1000: ????#???????#??? 1,7 -> 4 | 28 | 9604
910/1000: ??????#????.? 1,4,1 -> 30 | 1786 | 376844389
911/1000: ?##??#????? 8,1 -> 3 | 14 | 1422
912/1000: ????.#???????#. 1,4,1,2 -> 4 | 38 | 32580
913/1000: .#??????.??..?#???## 3,2,2,2,4 -> 2 | 12 | 2592
914/1000: ?.???###??##??.#?#.? 1,11,1,1 -> 2 | 12 | 2592
915/1000: ???????.##?#?? 2,2,5 -> 6 | 66 | 87846
916/1000: ..#???.?.?..?#?.? 3,2 -> 2 | 4 | 32
917/1000: ?????#?#?#???#??#?.# 1,2,4,2,1,1 -> 6 | 36 | 7776
918/1000: ????.?.##?#???. 3,7 -> 2 | 6 | 162
919/1000: ?.#.?.?.????#?##? 1,7 -> 2 | 8 | 512
920/1000: #?.#?.???#?##??? 1,2,6,1 -> 3 | 9 | 243
921/1000: ??????#??#?#?.. 1,9 -> 5 | 35 | 12005
922/1000: ???#?##????.#?????. 6,1,1,2,1,1 -> 1 | 10 | 10000
923/1000: ????????.? 1,1,1 -> 41 | 4315 | 5030042216
924/1000: ??.#?????? 1,6 -> 2 | 7 | 300
925/1000: ??###???..?.??????? 6,1,1,1,1 -> 58 | 7293 | 14499094270
926/1000: ??.???#?????##?#.#. 1,11,1,1 -> 2 | 9 | 820
927/1000: .????#?#.???..??? 6,1,3 -> 3 | 18 | 3888
928/1000: ????##????#.#????#? 1,3,3,4,1 -> 5 | 35 | 12005
929/1000: ?#??.??#???? 1,1,1,1 -> 8 | 180 | 2050312
930/1000: ?#??#??#.?#?#? 5,1,1,2 -> 2 | 4 | 32
931/1000: .???#??.###??????.? 1,1,9 -> 3 | 15 | 1875
932/1000: ?.????.####??##? 1,1,5,3 -> 7 | 49 | 16807
933/1000: ???#?.?#?? 3,1 -> 2 | 4 | 32
934/1000: .???##???#.?##?. 4,2,3 -> 4 | 16 | 1024
935/1000: ????????#?????#????. 1,15 -> 6 | 65 | 82641
936/1000: .###?#???.??????? 8,5 -> 3 | 12 | 768
937/1000: ??#???????#?.#?#? 1,1,4,4 -> 7 | 49 | 16807
938/1000: .?.??.#??##?#. 2,7 -> 1 | 1 | 1
939/1000: ?.#.????.. 1,2 -> 3 | 12 | 768
940/1000: ?#....?.#?#??? 2,6 -> 1 | 1 | 1
941/1000: .#?#????#?##? 3,5 -> 2 | 4 | 32
942/1000: ??#???.####?.?#?. 6,5,2 -> 2 | 8 | 512
943/1000: ?????????? 1,1,2 -> 35 | 3003 | 1896781022
944/1000: ###..???.##.???? 3,1,2,1,1 -> 9 | 81 | 59049
945/1000: ?..?#?##?? 1,5 -> 2 | 10 | 1250
946/1000: ?##.#???.#???.????# 3,1,1,2,1,2 -> 8 | 64 | 32768
947/1000: ??#.??#??#?????#?? 1,12 -> 3 | 9 | 243
948/1000: ?????#???#??????? 10,2 -> 15 | 359 | 4921573
949/1000: .????.??#####???? 1,11 -> 4 | 32 | 16384
950/1000: ?.?..#?##.#??.?#?.? 1,1,4,2,1,1 -> 1 | 1 | 1
951/1000: .???????#?#?##.???? 8,4,1 -> 4 | 20 | 2500
952/1000: ??###?#?????#.??.? 11,1 -> 4 | 28 | 9604
953/1000: .???##?.#?????? 3,1,2,1 -> 6 | 162 | 3188646
954/1000: ????.????.?#?# 1,1,3,4 -> 6 | 48 | 24576
955/1000: ???????#?#? 2,3 -> 5 | 37 | 14993
956/1000: ?.#?????##??#..?? 3,3,1 -> 2 | 4 | 32
957/1000: ??#???.?.?????#?? 1,2,1,5,1 -> 3 | 32 | 38836
958/1000: .????.??#???.?# 1,1,1,2,2 -> 10 | 234 | 2998219
959/1000: ????#?#?#?#?#?#. 6,1,1,1,1 -> 1 | 2 | 16
960/1000: ????????#??#?##?? 1,2,1,1,4 -> 14 | 304 | 3112506
961/1000: .?#?#?????#??? 5,2,1 -> 7 | 81 | 125500
962/1000: ##???.?##?...#.?.# 5,4,1,1 -> 1 | 2 | 16
963/1000: ...?#???????????? 2,4,1 -> 36 | 2444 | 764710941
964/1000: ????.?..????. 2,1 -> 17 | 695 | 47488937
965/1000: #???.???.???#??#..?? 1,1,2,1,4,1 -> 16 | 256 | 1048576
966/1000: ???.???..??????# 2,1,1,5,1 -> 2 | 4 | 32
967/1000: ..?#????.????. 4,2 -> 6 | 36 | 7776
968/1000: ??..?????.?? 2,1,1,2 -> 6 | 36 | 7776
969/1000: #.#??##??.??# 1,6,2 -> 1 | 1 | 1
970/1000: ????#?#??.????#? 1,4,5 -> 10 | 160 | 655360
971/1000: .??????????#??#???? 1,1,10 -> 35 | 2865 | 1571427583
972/1000: ?#?????#.??#?#.????? 1,4,3,1,1,1 -> 7 | 104 | 341066
973/1000: .#.??#???. 1,2,1 -> 3 | 17 | 3093
974/1000: ?#??#????#?????? 4,5,3 -> 3 | 18 | 3888
975/1000: ??????.?#####.#?.? 1,3,5,2 -> 3 | 30 | 30000
976/1000: .#??????.??. 2,3,2 -> 2 | 4 | 32
977/1000: ????.???????? 3,1,1,4 -> 2 | 10 | 1250
978/1000: ????##???????##?#? 1,3,3,6 -> 9 | 149 | 676110
979/1000: .?.????????##??? 1,1,7 -> 24 | 1346 | 237435971
980/1000: ???.#?????.#??? 1,1,1,4 -> 16 | 360 | 4100625
981/1000: ...?###??????.??? 7,1,3 -> 3 | 18 | 3888
982/1000: ?#?..??.##?.????## 2,1,2,2,2 -> 8 | 64 | 32768
983/1000: ??.?????#???? 2,4,1 -> 11 | 308 | 6761216
984/1000: ?##?##??#?.#?#?? 8,3 -> 1 | 1 | 1
985/1000: ??#?#??#??#???#? 1,1,4,6 -> 2 | 6 | 162
986/1000: ##??????.??..??# 4,1,2,2 -> 3 | 9 | 243
987/1000: ????.????? 1,1,2 -> 24 | 1396 | 274731177
988/1000: .???#?.?.# 4,1 -> 2 | 4 | 32
989/1000: ??????.???##??#?? 2,2,7 -> 14 | 313 | 3497786
990/1000: ?#?#??????????.. 5,5,1 -> 4 | 47 | 76245
991/1000: ??????.?.#?###? 1,1,1,1,6 -> 4 | 16 | 1024
992/1000: ??.##?.#????? 2,2,2,3 -> 1 | 1 | 1
993/1000: ????#?#?#?#????.?. 12,1 -> 7 | 105 | 354375
994/1000: ..#??###?? 1,5 -> 2 | 4 | 32
995/1000: .??#.#???#.?????#?#? 1,5,1,5 -> 5 | 45 | 32805
996/1000: ?.??#?#.?#??#?.? 5,6 -> 1 | 1 | 1
997/1000: .#?.??#????.??. 2,3,2 -> 6 | 39 | 10710
998/1000: .#????..??.??# 4,1,3 -> 2 | 8 | 512
999/1000: #?###?.???.?????? 1,4,2,2,2 -> 6 | 36 | 7776
